샤또 벨 에르 보르도 슈페리어,Chateau Bel Air Bordeaux Superieur ,레드,None,16~18℃,None,1,3,3,3,
사그란티노 모스카토 다스티 펜시에로,Sagrantinon SAS Moscato d'Asti Pensiero,화이트,None,None,None,None,None,None,1,
한 메리테이지,Hahn Meritage,레드,14.5,16~18℃,70000,1,None,4,None,
한 피노누아,Hahn Pinot Noir,레드,14.5,15~17℃,54000,1,None,3,None,
한 까베르네 쇼비뇽,Hahn Cabernet Sauvignon,레드,14.5,16~18℃,54000,1,None,4,None,
한 몬테레이 샤도네이,Hahn Monterey Chardonnay,화이트,14.5,9~11℃,54000,2,None,3,1,
한 메를로,Hahn  Merlot,레드,14.5,16~18℃,54000,1,None,3,None,
와인 훌리건스 싸이클즈 글래디에이터 메를로,Wine Hooligans Cycles Gladiator Merlot,레드,13.5,16~18℃,36000,None,None,None,None,
와인 훌리건스 싸이클즈 글래디에이터 샤도네이,Wine Hooligans Cycles Gladiator Chardonnay,화이트,None,None,36000,None,None,None,1,
앙드레 보포 앙보네 그랑크뤼 밀레짐,Andre Beaufort Ambonnay Grand cru millesime,스파클링,None,None,350000,None,None,None,None,
바혼 도베흐뉴 핀 플레흐 그랑크뤼 블랑드누아,Baron Dauvergne Fine Fleur Grand cru Blanc de Noir,스파클링,None,None,110000,None,None,None,None,
바르톨로 마스카렐로 바롤로,Bartolo Mascarello Barolo,레드,None,15~17℃,None,None,None,None,None,
아팔타구아 시그니처,Apaltagua Signature,레드,14.0,16~18℃,81000,1,None,5,None,
아팔타구아  리제르바  까르미네르,Apaltagua Reserva Carmenere,레드,13.5,16~18℃,31000,1,3,3,4,
아팔타구아 리제르바 피노 누아,Apaltagua Reserva Pinot Noir,레드,13.5,16~18℃,31000,1,None,4,None,
알마비바,Almaviva,레드,14.5,16~18℃,250000,1,3,5,5,
로베르토 보에르지오  바롤로 카팔롯 브루나떼 리제르바,Roberto Voerzio  Barolo Capalot Brunate Riserva,레드,None,15~17℃,600000,1,4,4,5,
카사노 마르살라 스윗 ,Casano Marsala Sweet,주정강화,17.0,None,36000,None,None,None,None,
칸티네 젬마 모스카토 다스티 비나 피오리타,Cantine Gemma Moscato d'Asti Vigna Fiorita,화이트,5.6,None,46000,None,None,None,1,
칸티네 젬마 바롤로 콜라레이,Cantine Gemma Barolo Colarej,레드,14.0,16~18℃,161000,1,None,4,None,
샤또 쌩 폴리,Chateau Saint Poly,레드,13.5,16~18℃,80000,1,None,4,None,
샤또 몽페라 루즈,Chateau Mont Perat Rouge,레드,None,16~18℃,47000,1,None,4,None,
칼립소 XO,Calypso XO,고도주,40.0,20℃,30000,1,None,5,None,
슬라우어 부케흐 XO,Slaur Bucaire XO,고도주,None,None,49000,None,None,None,None,
슬라우어 쇼베 스페샬 XO,Slaur Chauvet Special XO,고도주,None,None,45000,None,None,None,None,
비나 엘 아로모 산타 인피니토 리저바도 멜롯,Vina El Aromo Santa Infinito Reservado Merlot,레드,13.0,16~18℃,45000,1,None,4,None,
비나 엘 아로모 산타 인피니토 리저바도 소비뇽블랑,Vina El Aromo Santa Infinito Reservado Sauvignon blanc,화이트,13.5,None,45000,None,None,None,1,
비나 엘 아로모 산타 인피니토 그랑 리저브 까베르네 소비뇽,Vina El Aromo Santa Infinito Grand Reserve Cabernet Sauvignon,레드,13.0,16~18℃,70000,1,None,5,None,
아나케나 샤르도네,Anakena Chardonnay,화이트,13.0,None,35000,None,None,None,1,
아나케나 아길라 프리미엄 리미티드 에디션 까베르네 소비뇽,Anakena Aguila Premium Limited Edition Cabernet Sauvignon,레드,13.5,16~18℃,135000,1,None,4,None,
아네쿱 까사 엔젤 세미돌체,Anecoop Casa L´Angel Semi dulce,레드,13.0,16~18℃,32000,2,None,3,None,
아네쿱 까사 엔젤 카베네 쇼비뇽,Anecoop Casa L´Angel Cabernet Sauvignon,레드,13.0,16~18℃,30000,2,None,3,None,
칠리 비르투오소 블랑코,Chilli Virtuoso Blanco ,화이트,None,None,45000,None,None,None,1,
칠리 비르투오소,Chilli Virtuoso,레드,None,None,45000,None,None,None,None,
칠리 마르퀴스 드 브룅,Chilli Marquis de Brun,레드,None,None,25000,None,None,None,None,
테누테 루비노 미라글리오,Tenute Rubino Miraglio,레드,14.5,None,100000,None,None,None,None,
테누테 루비노 마르모렐레 비앙코,Tenute Rubino Marmorelle Bianco,화이트,13.5,None,90000,None,None,None,1,
테누테 루비노 마르모렐레 로쏘,Tenute Rubino Marmorelle Rosso,레드,13.5,None,90000,None,None,None,None,
페우디 루브라토,Feudi Rubrato,레드,13.0,None,85000,None,None,None,None,
페우디 오니솔레 프리미티보,Feudi Ognissole Primitivo de Manduria,레드,14.0,None,100000,None,None,None,None,
페우디 바실리스코 테오도시오 ,Feudi Basilisco Teodosio Aglianico del Vulture,레드,13.5,None,110000,None,None,None,None,
페우디 디 산 그레고리오 그레꼬 디 투포,Feudi di San Gregorio Greco di Tufo,화이트,14.0,10~12℃,130000,1,None,4,1,
페우디 디 산 그레고리오 피아노 디 아벨리노,Feudi di San Gregorio Fiano di Avellino,화이트,14.0,12~14℃,130000,1,None,None,1,
페우디 디 산 그레고리오 타우라시,Feudi di San Gregorio Selve di Luoti Taurasi,레드,14.0,16~18℃,220000,1,None,3,None,
페우디 파트리모,Feudi di San Gregorio Patrimo,레드,14.0,10~12℃,450000,1,None,5,None,
브라이다 일 바치알레 몬페라토 로쏘,Braida IL Baciale Monferrato Rosso,레드,13.5,16~18℃,95000,1,4,4,4,
브라이다 브라께또 다뀌,Braida Brachetto d'Acqui,스파클링,5.5,6~8℃,95000,4,None,4,None,
브라이다 몬테브루나 바르베라 다스티,Braida Montebruna Barbera d'Asti,레드,14.0,16~18℃,120000,1,None,4,None,
브라이다 브리꼬 델 우첼로네,Braida Bricco Dell' Uccellone,레드,16.0,16~18℃,230000,1,None,4,None,
산타 아나 토론테스,Santa Ana Torrontrs,화이트,13.6,10~12℃,40000,1,None,None,1,
산타 아나 말벡,Santa Ana Malbec,레드,13.0,16~18℃,40000,1,None,3,None,
산타 아나 오마주 카베네쇼비뇽,Santa Ana Homage Cabernet Sauvignon,레드,14.0,16~18℃,65000,2,None,4,None,
산타 아나 라 마스코타 까베르네 쇼비뇽,Santa Ana La Mascota Cabernet Sauvignon,레드,14.0,16~18℃,105000,1,None,4,None,
발도뷰 샤또 크루아 데 젠티스,Valorbieu Chateau Croix de Gentis,레드,13.5,None,75000,None,None,None,None,
발도뷰 샤또 드 뽀졸 뀌베 그랑 리저브,Valorbieu Chateau de Pouzols Cuvee Grand Reserve,레드,13.5,None,140000,None,None,None,None,
발도뷰 샤또 쁘띠 부아 데 굴라드,Valorbieu Chateau Petit Bois des Goulards,레드,12.0,None,35000,None,None,None,None,
트레시 샤블리 레 마루엣,Tresch Chablis les Marouette,화이트,12.5,None,98000,None,None,None,1,
트레시 라울 클레제 꼬뜨뒤론,Tresch Raoul Clerget Cotes Du Rhone,레드,12.5,None,50000,None,None,None,None,
트레시 프랑수아 마르트로 피노누아,Tresch Francois Martenot Pinot Noir,레드,12.5,None,65000,None,None,None,None,
샤또 트리비약,Chateau Treviac,레드,14.0,16~18℃,50000,1,None,None,None,
피라미드 밸리  세미용 소비뇽 블랑,Pyramid Valley  Semillon Sauvignon Blanc ,화이트,None,10~12℃,65000,1,None,3,1,
피라미드 밸리  라이언 투스 샤도네이,Pyramid Valley  Lion Tooth Chardonnay,화이트,None,10~12℃,250000,1,None,4,1,
피라미드 밸리  엔젤 플라워 피노 누아,Pyramid Valley  Angel Flower Pinot Noir,레드,None,16~18℃,250000,1,None,3,None,
킴 크로포드 말보로 소비뇽 블랑,Kim Crawford Marlborough Sauvignon Blanc,화이트,None,10~11℃,48000,1,3,2,1,
얄룸바  옥스포드 랜딩 샤도네,Yalumba  Oxford Landing Chardonnay,화이트,13.0,10~12℃,34000,1,None,3,1,
얄룸바  옥스포드 랜딩 카버네 쉬라즈,Yalumba  Oxford Landing Cabernet Shiraz,레드,14.0,16~18℃,34000,1,None,3,None,
얄룸바  가디언 에덴밸리 쉬라즈-비오니에,Yalumba  Guardian Edean Valley Shiraz-Viognier,레드,None,16~18℃,62000,1,None,4,None,
존 듀발  플렉서스 SGM,John Duval  Plexus SGM,레드,14.0,16~18℃,120000,1,None,5,None,
존 듀발 엔티티 쉬라즈,John Duval  Entity Shiraz,레드,None,16~18℃,130000,1,None,5,None,
헨쉬키 줄리우스 리슬링,Henschke  Julius Riesling,화이트,None,10~12℃,116000,1,None,4,1,
헨쉬키  헨리스 세븐,Henschke  Henry's Seven,레드,15.0,16~18℃,123000,1,None,4,None,
헨쉬키  케인튼 이스테이트 유포늄,Henschke  Keyneton Estate Euphonium,레드,14.5,16~18℃,179000,1,None,5,None,
카이켄 말벡 레세르바,Kaiken Malbec Reserva,레드,None,17~18℃,25000,1,None,4,None,
카이켄 카버네 소비뇽 레세르바,Kaiken Cabernet Sauvignon Reserva,레드,None,17~18℃,25000,1,None,4,None,
카이켄 떼루아 시리즈 토론테스,Kaiken Terrior Series Torrontes,화이트,None,11~12℃,35000,1,None,2,1,
카이켄 울트라 샤도네이,Kaiken Ultra Chardonnay,화이트,None,12~13℃,42000,None,None,3,1,
카이켄 울트라 말벡,Kaiken Ultra Malbec,레드,None,17~18℃,42000,1,None,4,None,
사나마  레세르바 샤도네이,Sanama  Reserva Chardonnay,화이트,13.5,10~12℃,30000,1,None,1,1,
댄싱 플레임 샤도네이,Dancing Flame Chardonnay,화이트,12.5,11~12℃,21000,None,None,1,1,
댄싱 플레임 멀롯,Dancing Flame Merlot,레드,13.0,17~18℃,21000,None,None,3,None,
댄싱 플레임 카버네 소비뇽,Dancing Flame Cabernet Sauvignon,레드,13.0,17~18℃,21000,None,None,3,None,
댄싱 플레임 레세르바 샤도네이,Dancing Flame Reserva Chardonnay,화이트,13.0,11~12℃,36000,None,None,3,1,
댄싱 플레임 레세르바 멀롯,Dancing Flame Reserva Merlot,레드,14.0,17~18℃,36000,None,None,None,None,
댄싱 플레임 레세르바 카버네 소비뇽,Dancing Flame Reserva Cabernet Sauvignon,레드,14.0,17~18℃,36000,None,None,3,None,
몬테스 아우터 리미츠 소비뇽 블랑,Montes Outer Limits Sauvignon Blanc,화이트,None,10~12℃,58000,1,None,3,1,
몬테스 리미티드 셀렉션 카르메네르,Montes Limited Selection Carmenere,레드,None,15~17℃,36000,2,None,4,None,
몬테스 리미티드 셀렉션 카버네 카르메네르,Montes Limited Selection Cabernet Carmenere,레드,None,16~18℃,36000,1,None,4,None,
몬테스 슈럽,Montes Cherub,로제,None,12~14℃,37000,2,None,3,None,
몬테스 클래식 소비뇽 블랑,Montes Classic Sauvignon Blanc,화이트,13.0,10~12℃,24000,1,3,2,1,
몬테스 클래식 카버네 소비뇽,Montes Classic Cabernet Sauvignon,레드,None,16~18℃,24000,1,None,3,None,
몬테스 알파 샤도네,Montes Alpha Chardonnay,화이트,None,11~12℃,49000,1,None,4,1,
몬테스 알파 멀롯,Montes Alpha Merlot,레드,None,17~18℃,49000,1,None,4,None,
몬테스 알파 카르메네르,Montes Alpha Carmenere,레드,None,17~18℃,49000,1,None,4,None,
몬테스 알파 카버네 소비뇽,Montes Alpha Cabernet Sauvignon,레드,14.5,17~18℃,49000,1,None,5,None,
몬테스 알파 시라,Montes Alpha Syrah,레드,None,16~18℃,59000,1,None,5,None,
몬테스 퍼플 엔젤,Montes Purple Angel,레드,15.1,17~19℃,170000,1,3,5,5,
몬테스  알파 엠,Montes  Alpha M,레드,15.0,17~19℃,None,1,3,5,5,
프리츠 짐머  리슬링 ,Fritz Zimmer  Riesling,화이트,None,8~11℃,38000,None,None,1,1,
프리츠 짐머  리슬링 카비넷,Fritz Zimmer  Riesling Kabinett,화이트,None,8~11℃,40000,None,None,1,1,
프리츠 짐머  리슬링 슈페트레제,Fritz Zimmer  Riesling Spatlese,화이트,None,8~11℃,46000,None,None,2,1,
프리츠 짐머  리슬링 아우스레제,Fritz Zimmer  Riesling Auslese,화이트,7.5,8~11℃,51000,5,None,3,1,
발타사 레스 리슬링 카비넷,Balthasar Ress Risling Kabinett,화이트,None,8~11℃,42000,None,None,1,1,
발타사 레스 리슬링 트로켄,Balthasar Ress Risling Trocken,화이트,None,8~11℃,46000,None,None,1,1,
발타사 레스 리슬링 슈페트레제,Balthasar Ress Risling Spatlese,화이트,None,8~11℃,123000,None,None,1,1,
발타사 레스 하텐하임 리슬링 그로스 게벡스,Balthasar Ress Hattenheim Risling GG,화이트,None,8~11℃,138000,1,None,3,1,
비냐 마요르  크리안자,Vina Mayor  Crianza,레드,None,16~18℃,50000,1,None,5,None,
비냐 마요르  벤디미아 토로,Vina Mayor  Vendimia Toro,레드,None,16~18℃,55000,1,None,5,None,
비냐 마요르  레세르바,Vina Mayor  Reserva ,레드,None,16~18℃,None,1,None,5,None,
알바로 팔라시오스 플라셋,Alvaro Palacios Placet,화이트,None,9~11℃,90000,1,None,3,1,
알바로 팔라시오스 라 벤디미아,Alvaro Palacios La Vendimia,레드,None,17~18℃,38000,1,None,3,None,
알바로 팔라시오스 레스 테라제스,Alvaro Palacios Les Terrasses,레드,None,17~18℃,133000,1,None,4,None,
알바로 팔라시오스 빌라 데 꼬루용,Alvaro Palacios Villa de Corullon,레드,None,16~17℃,180000,1,None,4,None,
돈나푸가타. 리게아,Donnafugata  Lighea,화이트,12.5,9~11℃,49000,3,None,3,1,
돈나푸가타  세라자데,Donnafugata  Sherazade,레드,None,16~18℃,52000,1,None,4,None,
돈나푸가타  앙겔리,Donnafugata  Angheli,레드,13.0,16~18℃,64000,1,None,4,None,
돈나푸가타  탄크레디,Donnafugata  Tancredi,레드,None,16~18℃,99000,1,None,4,None,
체사리 소아베 클라시코,Cesari Soave Classico,화이트,12.0,10~12℃,22000,1,None,3,1,
체사리 마라 비노 디 리파소,Cesari Mara Vino Di Rippaso,레드,13.5,17~19℃,46000,1,None,4,None,
체사리 아마로네 델라 발폴리첼라 클라시코,Cesari Amarone della Valpolicella Classico,레드,14.5,16~18℃,None,2,2,5,4,
브루노 지아코사  돌체토 달바,Bruno Giacosa  Dolcetto d'Alba,레드,13.5,16~18℃,85000,1,3,3,3,
브루노 지아코사  바르베라 달바,Bruno Giacosa  Barbera d'Alba,레드,None,16~18℃,78000,1,None,4,None,
사쏘레갈레  멜롯,Sassoregale  Merlot,레드,None,16~18℃,49000,1,None,4,None,
사쏘레갈레  산지오베제,Sassoregale  Sangiovese,레드,None,16~18℃,49000,1,None,4,None,
피아니로씨  피아니로씨 ,Pianirossi  Pianirossi ,레드,None,16~18℃,140000,1,None,4,None,
카스텔로 데이 람폴라  끼안티 클라시코,Castello dei Rampolla  Chianti Classico,레드,12.5,16~18℃,76000,1,None,3,None,
까네토 비노 노빌레 디 몬테풀치아노 리제르바,Canneto Vino Nobile di Montepulciano Riserva,레드,13.5,17~18℃,95000,1,None,4,None,
야코포 비온디 산티  사쏘알로로,Jacopo Biondi Santi  Sassoalloro,레드,13.5,16~18℃,130000,1,3,4,4,
비온디 산티 로쏘 디 몬탈치노,Biondi Santi Rosso di Montalcino,레드,None,17~18℃,150000,1,None,5,None,
라 크라사드  까리냥,La Croisade  Carignan,레드,None,16~18℃,35000,1,None,5,None,
앙리 부르주아  쁘띠 부르주아 피노 누아 로제,Henri Bourgeois  Petit Bourgeois Pinot Noir Rose,로제,None,8~10℃,37000,None,None,None,None,
앙리 부르주아  쁘띠 부르주아 소비뇽 블랑,Henri Bourgeois  Petit Bourgeois Sauvignon Blanc,화이트,None,10~12℃,37000,1,None,3,1,
앙리 부르주아  쁘띠 부르주아 카버네 프랑,Henri Bourgeois  Petit Bourgeois Carberet Franc,레드,None,16~18℃,37000,1,None,3,None,
앙리 부르주아  뿌이 퓌메 엉 트라베르땅,Henri Bourgeois  Pouilly Fume En Travertin,화이트,None,8~10℃,69000,1,None,3,1,
앙리 부르주아  상쎄르 르 엠디 드 부르주아,Henri Bourgeois  Sancerre Le M.D. de Bourgeois,화이트,13.0,10~12℃,80000,1,None,3,1,
휘겔 에 피스  피노 누아,Hugel & Fils  Pinot Noir,레드,12.5,14~15℃,None,1,3,3,2,
도멘 바인바흐  피노 누아,Domaine Weinbach  Pinot Noir,레드,None,15~17℃,125000,1,None,5,None,
폴 자불레 애네  크로제 에르미타쥬 도멘 드 탈라베,Paul Jaboulet Aine  Crozes Hermitage Domaine de Thalabert,레드,None,16~18℃,135000,1,None,4,None,
폴 자불레 애네  에르미타쥬 라 샤펠,Paul Jaboulet Aine  Hermitage La Chapelle,레드,14.5,16~18℃,600000,1,3,5,5,
마레농 오르카 벙투,Marrenon Orca Ventoux,레드,None,16~18℃,49000,1,None,4,None,
마레농  가르다렘,Marrenon  Gardarem,레드,None,16~18℃,120000,1,None,5,None,
윌리엄 페브르  샤블리 프르미에 크뤼 몽멩,William Fevre  Chablis 1er Cru Montmains,화이트,13.0,10~12℃,105000,1,None,3,1,
윌리엄 페브르  샤블리 그랑 크뤼 레 끌로,William Fevre  Chablis Grand Cru Les Clos,화이트,None,10~12℃,220000,1,None,5,1,
윌리엄 페브르  샤블리 그랑 크뤼 부그로 꼬뜨 드 부게로,William Fevre  Chablis Grand Cru Bougros Cote de Bouguerots,화이트,None,10~12℃,220000,1,None,3,1,
클레멘테 세티모 수퍼투스카니,Clemente Settimo VII IGT Rosso,레드,13.5,16~18℃,None,1,None,5,None,
도멘 유제니  에세죠 그랑 크뤼,Domaine d'Eugenie  Echezeaux Grand Cru,레드,None,15~17℃,702000,1,None,3,None,
카스텔로 디 비비오네 키안티 클라시코 리제르바,Castello di Bibbione Chianti Classico Riserva ,레드,14.0,16~18℃,None,1,None,5,None,
판자노 키안티 클라시코 그란 셀레지오네,Panzano Chianti Classico Gran Selezione ,레드,14.0,16~18℃,None,1,None,5,None,
꽁뜨 세나  꼬르통 그랑 크뤼 끌로 뒤 루아,Comte Senard  Corton Grand Cru Clos du Roi,레드,None,None,480000,None,None,None,None,
앙리 나터 상세르 루즈,Henry Natter Sancerre Rouge,레드,13.5,16~18℃,None,1,None,4,None,
앙리 나터 꾸베 프랑수아 드 라 그랑주 드 몽티니,La Cuvee Francois de la Grange de Montigny,화이트,12.5,10~12℃,None,1,None,4,1,
샤또 드 라뚜르  프랑수아 라베 크레망 드 부르고뉴 ,Chateau de La Tour  Francois Labet Cremant de Bourgogne ,스파클링,None,10~12℃,50000,1,None,None,None,
샤또 드 라뚜르  프랑수아 라베 일 드 보떼 피노 누아,Chateau de La Tour  Francois Labet Ile de Beaute Pinot Noir,레드,None,10~12℃,33000,1,None,None,None,
앙리 나터 상세르 블랑,Henry Natter Sancerre Blanc,화이트,12.5,10~12℃,None,1,None,None,1,
샤또 드 라뚜르  프랑수아 라베 부르고뉴 샤도네이,Chateau de La Tour  Francois Labet Bourgogne Chardonnay,화이트,None,10~12℃,50000,1,None,2,1,
샤또 드 라뚜르  프랑수아 라베 부르고뉴 피노 누아,Chateau de La Tour  Francois Labet Bourgogne Pinot Noir ,레드,None,16~18℃,57000,1,None,None,None,
샤또 드 라뚜르  삐에르 라베 부르고뉴 샤도네이 올드 바인,Chateau de La Tour  Pierre Labet Bourgogne Chardonnay V.V,화이트,None,10~12℃,79000,1,None,None,1,
샤또 드 라뚜르  삐에르 라베 부르고뉴 피노 누아 올드 바인,Chateau de La Tour  Pierre Labet Bourgogne Pinot Noir V.V,레드,None,16~18℃,79000,1,None,None,None,
샤또 드 라뚜르  삐에르 라베 본 블랑,Chateau de La Tour  Pierre Labet Beaune Blanc,화이트,None,10~12℃,176000,1,None,3,1,
샤또 드 라뚜르  삐에르 라베 본 루즈,Chateau de La Tour  Pierre Labet Beaune Rouge,레드,None,16~18℃,145000,1,None,3,None,
부샤르 뻬레 에 피스  몽라쉐 그랑 크뤼,Bouchard Pere & Fils  Montrachet Grand Cru,화이트,13.5,11~13℃,1800000,1,4,5,1,
부샤르 뻬레 에 피스  볼네 프르미에 크뤼'까이에레',Bouchard Pere & Fils  Volnay 1er Cru 'Caillerets',레드,12.5,15~17℃,220000,1,3,4,3,
부샤르 뻬레 에 피스  에세죠 그랑 크뤼,Bouchard Pere & Fils  Echezeaux Grand Cru,레드,None,16~18℃,720000,1,4,4,3,
빌라 데 크뤼  보르도 ,Villa des Cru  Bordeaux ,레드,None,16~18℃,None,1,None,4,None,
빌라 데 크뤼  메독,Villa des Cru  Medoc ,레드,None,16~18℃,None,1,None,5,None,
빌라 데 크뤼  생떼밀리옹,Villa des Cru  Saint Emilion ,레드,None,16~18℃,None,1,None,5,None,
에라스  에스테이트 셀렉션 피노누아,Erath  Estate Selection Pinot Noir,레드,13.5,15~17℃,160000,1,None,4,None,
레드 다이아몬드  샤르도네,Red Diamond  Chardonnay,화이트,None,10~12℃,55000,1,None,3,1,
레드 다이아몬드  메를로,Red Diamond  Merlot,레드,None,16~18℃,55000,1,None,3,None,
레드 다이아몬드  까베르네 소비뇽,Red Diamond  Cabernet Sauvignon,레드,None,16~18℃,55000,1,None,3,None,
레꼴 넘버 41  콜럼비아 밸리 세미용,L'Ecole No 41  Columbia Valley Semillon,화이트,14.5,10~12℃,55000,1,3,3,1,
레꼴 넘버 41  콜럼비아 밸리 샤도네이,L'Ecole No 41  Columbia Valley Chardonnay,화이트,14.2,10~12℃,75000,1,3,4,1,
레꼴 넘버 41  콜럼비아 밸리 멀롯,L'Ecole No 41  Columbia Valley Merlot,레드,None,16~18℃,85000,1,3,4,3,
레꼴 넘버 41  콜럼비아 밸리 카버네 소비뇽,L'Ecole No 41  Columbia Valley Cabernet Sauvignon,레드,14.2,16~18℃,95000,1,3,4,4,
레꼴 넘버 41  애퍼지 페퍼 브릿지 빈야드,L'Ecole No 41  Apogee Pepper Bridge Vineyard,레드,None,16~18℃,160000,1,4,5,4,
콜롬비아 크레스트 투 바인스 리슬링,Columbia Crest Two Vines Riesling,화이트,None,11~12℃,None,1,None,2,1,
콜롬비아 크레스트 투 바인스 소비뇽 블랑,Columbia Crest Two Vines Sauvignon Blanc,화이트,None,11~12℃,None,1,None,2,1,
콜롬비아 크레스트  투바인 샤르도네,Columbia Crest  Two Vines Chardonnay,화이트,None,10~12℃,24800,1,None,3,1,
콜롬비아 크레스트  투바인 메를로,Columbia Crest  Two Vines Merlot,레드,None,16~18℃,24800,1,None,3,None,
콜롬비아 크레스트  투바인 까베르네 소비뇽,Columbia Crest  Two Vines Cabernet Sauvignon,레드,None,16~18℃,24800,1,None,4,None,
콜롬비아 크레스트  그랜드 에스테이트 샤르도네,Columbia Crest  Grand Estates Chardonnay,화이트,13.5,11~12℃,35900,1,None,3,1,
콜롬비아 크레스트  그랜드 에스테이트 까베르네 소비뇽,Columbia Crest  Grand Estates Cabernet Sauvignon,레드,13.5,16~18℃,35900,1,None,4,None,
콜롬비아 크레스트  H3 샤르도네,Columbia Crest  H3 Chardonnay,화이트,None,11~12℃,49500,1,None,3,1,
콜롬비아 크레스트  H3 메를로,Columbia Crest  H3 Merlot,레드,None,16~18℃,45900,1,None,3,None,
피터 마이클  레스프리 데 빠보,Peter Michael  L'Esprit des Pavots,레드,None,16~18℃,308000,1,4,5,4,
죠셉 펠프스  프리스톤 포그독 피노 누아,Joseph Phelps  Freestone Fogdog Pinot Noir,레드,13.5,15~17℃,None,1,3,4,3,
듀몰  러시안 리버 밸리 시라,DuMOL  Russian River Valley Syrah,레드,None,16~18℃,210000,1,3,5,4,
스타 엔젤  아우렐리오스 셀렉션 시라,Star Angel  Aurelio's Selection Syrah,레드,None,16~18℃,165000,1,None,5,None,
에써  샤도네이,Esser  Chardonnay,화이트,None,10~12℃,55000,1,3,3,1,
스택스 립 와인 셀라  핸즈 오브 타임 레드 블렌드,Stag's Leap Wine Cellars  Hands of Time Red Blend,레드,None,16~18℃,99000,1,3,5,4,
스택스 립 와인 셀라  멀롯,Stag's Leap Wine Cellars  Merlot,레드,None,16~18℃,None,2,3,4,3,
스택스 립 와인 셀라  아르테미스 카버네 소비뇽,Stag's Leap Wine Cellars  Artemis Cabernet Sauvignon,레드,None,16~18℃,183000,1,3,4,4,
스택스 립 와인 셀라  FAY 카버네 소비뇽,Stag's Leap Wine Cellars  FAY Cabernet Sauvignon,레드,14.5,16~18℃,430000,1,3,5,4,
스택스 립 와인 셀라  SLV 카버네 소비뇽,Stag's Leap Wine Cellars  SLV Cabernet Sauvignon,레드,None,16~18℃,460000,1,4,5,4,
스태글린  살루스 샤도네,Staglin  Salus Chardonnay,화이트,None,8~10℃,160000,1,None,4,1,
스태글린  살루스 까베르네 쇼비뇽,Staglin  Salus Cabernet Sauvignon,레드,None,16~18℃,280000,1,None,3,None,
쉐이퍼  원 포인트 파이브 카버네 소비뇽,Shafer  One Point Five Cabernet Sauvignon,레드,15.5,16~18℃,253000,1,3,5,5,
쉐이퍼  릴렌트레스 시라,Shafer  Relentless Syrah,레드,None,16~18℃,320000,1,3,5,4,
호나타  라 상그레 데 호나타,Jonata  La Sangre de Jonata,레드,None,16~18℃,370000,1,3,5,4,
스크리밍 이글,Screaming Eagle,레드,14.8,16~19℃,4950000,1,4,5,5,
슈램스버그  블랑 드 누아,Schramsberg  Blanc de Noirs,스파클링,13.2,6~8℃,105000,1,3,4,1,
슈램스버그  블랑 드 블랑,Schramsberg  Blanc de Blanc,스파클링,None,6~8℃,105000,1,3,3,1,
슈램스버그  제이 슈렘,Schramsberg  J. Schram,스파클링,12.9,6~8℃,305000,1,4,3,1,
퀸테사,Quintessa,레드,None,17~18℃,330000,1,None,5,None,
레일 빈야드  제이 다니엘 퀴베,Lail Vineyards  J. Daniel Cuvee,레드,14.9,16~18℃,None,1,None,5,None,
죠셉 펠프스  아이스레베,Joseph Phelps  Eisrebe,화이트,8.5,6~8℃,140000,5,2,3,1,
죠셉 펠프스  이니스프리 까베르네 소비뇽,Joseph Phelps  Innisfree Cabernet Sauvignon,레드,None,16~18℃,89000,1,3,3,3,
죠셉 펠프스  나파 밸리 까베르네 소비뇽,Joseph Phelps  Napa Valley Cabernet Sauvignon,레드,None,16~18℃,175000,1,3,5,4,
파 니엔테  돌체,Far Niente  Dolce,화이트,14.1,7~8℃,200000,5,3,5,1,
파 니엔테  샤도네이,Far Niente  Chardonnay,화이트,14.3,10~12℃,185000,1,3,4,1,
다이아몬드 크릭  카버네 소비뇽 레드 락 테라스,Diamond Creek  Cabernet Sauvignon Red Rock Terrace,레드,14.1,17~18℃,540000,1,None,5,None,
다이아몬드 크릭  카버네 소비뇽 볼캐닉 힐,Diamond Creek  Cabernet Sauvignon Volcanic Hill,레드,14.5,17~18℃,540000,1,None,5,None,
덕혼  디코이 멀롯,Duckhorn  Decoy Merlot,레드,None,16~17℃,97000,1,3,3,3,
덕혼  디코이 카버네 소비뇽,Duckhorn  Decoy Cabernet Sauvignon,레드,None,16~18℃,97000,1,3,4,4,
덕혼  디코이 레드 와인,Duckhorn  Decoy Red Wine,레드,None,16~18℃,97000,1,3,3,3,
덕혼  나파 밸리 멀롯,Duckhorn  Napa Valley Merlot,레드,None,16~18℃,160000,1,3,4,3,
바소,VASO,레드,15.1,16~18℃,150000,1,3,5,4,
샤또 몬텔레나  나파 밸리 샤도네이,Chateau Montelena  Napa Valley Chardonnay,화이트,13.6,10~12℃,180000,1,3,4,1,
샤또 몬텔레나  이스테이트 커버네 소비뇽,Chateau Montelena  Estate Cabernet Sauvignon,레드,13.9,16~18℃,260000,1,3,5,4,
코넌드럼 화이트,Conundrum White,화이트,13.5,8~10℃,67000,1,3,3,1,
코넌드럼 레드,Conundrum Red,레드,None,16~18℃,67000,1,3,3,4,
메르 솔레이 샤도네이,Mer Soleil Chardonnay,화이트,None,10~12℃,89000,1,3,4,1,
