2880,누에보 문도 레세르바 까베르네 까르미네르 ,Nuevo Mundo Reserve Cabernet Carmenere,레드,None,16~18℃,None,1,None,4,None
2881,누에보 문도 까베르네 소비뇽  ,Nuevo Mundo Cabernet Sauvignon,레드,None,16~18℃,None,1,None,4,None
2882,G7 레세르바 까베르네 소비뇽,G7 Reserva Cabernet Sauvignon,레드,None,16~18℃,14000,1,None,3,None
2883,T7 샤르도네,T7 Chardonnay,화이트,None,10~12℃,6480,2,None,3,1
2884,T7 메를로  ,T7 Merlot,레드,None,15~17℃,6480,2,None,3,None
2885,T7 까베르네 소비뇽  ,T7 Cabernet Sauvignon,레드,None,16~18℃,6480,1,None,3,None
2886,파이브 기즈 젠 블락 리저브 까베르네 소비뇽,Five Geese Jen’s Block Reserve Cabernet Sauvignon,레드,None,16~18℃,70000,1,None,4,None
2887,파이브 기즈 존 블락 리저브 쉬라즈,Five Geese Jon’s Block Reserve Shiraz,레드,None,16~18℃,70000,1,None,4,None
2888,파이브 기즈 수 패독 리저브 그르나쉬,Five GeeseReserve Sue's paddock Reserve  Grenache ,레드,None,16~18℃,70000,1,None,4,None
2889,파이브 기즈 피팔리 올드 바인 쉬라즈,Five Geese The Pippali Old Vine Shiraz ,레드,None,16~18℃,49000,1,None,4,None
2890,파이브 기즈 올드 바인 그르나슈 쉬라즈,Five Geese Old Vine Grenache Shiraz,레드,None,16~18℃,43000,1,None,4,None
2891,러버스 와인 버블리 모스카토,Lovers Wine Bubbly Moscato,스파클링,6.0,6~8℃,7500,4,None,2,None
2892,러버스 와인 레드,Lovers Wine Red,레드,11.5,14~16℃,7500,3,None,3,None
2893,러버스 와인 버블리 화이트,Lovers Wine Bubbly White,화이트,10.5,10~12℃,7500,3,None,2,1
2894,러버스 와인 버블리 로제,Lovers Wine Bubbly Rose,스파클링,10.5,16~18℃,6000,3,None,3,None
2895,생클레어  비카스 초이스 소비뇽 블랑 스파클링,Saint Clair  Vicar's Choice Sauvignon Blanc Bubbles,스파클링,None,10~12℃,35000,1,3,2,1
2896,생클레어  오마카 리저브 샤르도네,Saint Clair  Omaka Reserve Chardonnay,화이트,None,10~12℃,49000,1,None,4,1
2897,생클레어  파이오니어 블락 14 피노누아,Saint Clair  Pioneer Block 14 Pinot Noir ,레드,None,15~17℃,45000,1,None,4,None
2898,생클레어  파이오니어 블락 소비뇽 블랑,Saint Clair  Pioneer Block Marlborough Sauvignon Blanc,화이트,None,10~12℃,39000,1,None,3,1
2899,토후  말보로 샤르도네,Tohu  Marlborough Chardonnay,화이트,None,10~12℃,None,1,None,3,1
2900,토후  말보로 무그위 리저브 소비뇽 블랑,Tohu  Marlborough Mugwi Reserve Sauvignon Blanc,화이트,None,9~11℃,35000,1,None,3,1
2901,토후  말보로 로어 리저브 피노 누아,Tohu  Marlborough Rore Reserve Pinot Noir,레드,None,16~18℃,53000,1,None,3,None
2902,토후  말보로 피노 누아,Tohu  Marlborough Pinot Noir,레드,None,16~18℃,39000,1,None,3,None
2903,슈버트 씨오렘,Schubert Theorem,레드,None,None,None,None,None,None,None
2904,안델몬드,Andelmonde,레드,14.5,16~18℃,None,None,None,None,None
2905,크리스 링랜드 쉬라즈,Chris Ringland Shiraz,레드,None,None,None,None,None,None,None
2906,크리스 링랜드 알비제이 시알러지컴,Chris Ringland RBJ Theologicum,레드,16.0,None,None,None,None,None,None
2907,히더앤용 까베르네 쁘띠 베르도,Hither&Yon Cabernet Petit Verdot,레드,13.7,None,None,None,None,None,None
2908,킬리빙빙 스니키,Killibinbin Sneaky,레드,14.5,None,None,1,None,5,None
2909,킬리빙빙 시덕션,Killibinbin Seduction,레드,14.5,None,None,1,None,5,None
2910,얼바인 에코베일 클라식 바로사,Irvine Echo Vale Classic Barossa,레드,14.5,None,None,None,None,None,None
2911,브라더스 인 암즈 쉬라즈,Brothers in Arms Shiraz,레드,15.0,16~18℃,None,1,None,5,None
2912,샹그리아 델 솔,Shangria Del Sol,기타,None,None,None,None,None,None,None
2913,하셀그로브 캣킨 쉬라즈,Haselgrove Catkin Shiraz,레드,14.5,16~18℃,None,1,None,4,None
2914,스태프 샤르도네,Staff Chardonnay,화이트,13.0,None,None,None,None,None,1
2915,에이치 스파클링 쉬라즈,H Sparkling Shiraz,스파클링,14.0,None,None,None,None,None,None
2916,에이치 스파클링 브뤼,H Sparkling Brut,스파클링,12.5,None,None,None,None,None,None
2917,보데가스 라 푸리시마 프리미엄,Bodegas La Purisima Premium,레드,15.0,None,None,None,None,None,None
2918,보데가스 라 푸리시마 올드 바인 익스프레션,Bodegas La Purisima Old Vine Expression,레드,14.5,None,None,None,None,None,None
2919,보데가스 라 푸리시마 시라,Bodegas La Purisima Syrah,레드,13.5,None,None,1,None,5,None
2920,보데가스 라 푸리시마 모나스트렐,Bodegas La Purisima Monastrell,레드,14.0,None,None,None,None,None,None
2921,보데가스 라 푸리시마 로사도,Bodegas La Purisima Rosado,로제,12.5,None,None,None,None,None,None
2922,보데가스 라 푸리시마 블랑코,Bodegas La Purisima Blanco,화이트,14.0,None,None,None,None,None,1
2923,판티니 피노 그리지오,Fantini Pinot Grigio ,화이트,12.0,None,None,None,None,None,1
2924,판티니 프리모 말바시아 샤르도네,Fantini Primo Malvasia Chardonnay ,화이트,11.5,10~12℃,29000,1,3,2,1
2925,판티니 그랑뀌베 로제 스와로브스키,Fantini Gran Cuvee Rose Swarovski ,스파클링,12.5,6~8℃,60000,1,3,3,1
2926,판티니 그랑뀌베 비앙코 스와로브스키,Fantini Gran Cuvee Bianco Swarovski ,스파클링,12.0,6~8℃,60000,1,3,2,1
2927,뮤리엘 리제르바,Muriel Reserva ,레드,13.5,16~18℃,62000,1,3,4,3
2928,뮤리엘 크리안자,Muriel Crianza ,레드,13.0,16~18℃,40000,1,3,3,3
2929,에기아  리제르바,Vina Eguia Reserva,레드,13.5,16~18℃,51000,None,None,None,None
2930,에기아 크리안자,Vina Eguia Crianza ,레드,13.5,None,38000,None,None,None,None
2931,에기아 블랑코,Vina Eguia Blanco ,화이트,None,None,33000,None,None,None,1
2932,하인드사이트 까베르네 쇼비뇽 나파밸리,Hind Sight Cabernet Sauvignon Napa Valley,레드,14.5,16~18℃,140000,1,None,4,None
2933,펠릭스 솔리스  깔리자 레드 MST,Felix Solis  Caliza Red MST,레드,13.5,16~18℃,26400,1,3,3,2
2934,펠릭스 솔리스  깔리자 화이트 CVV,Felix Solis  Caliza White CVV,화이트,12.5,8~10℃,26400,1,3,2,1
2935,람부르스코 만토바,Lambrusco Mantova,스파클링,None,6~8℃,None,3,None,2,None
2936,장 페리코 로제 브뤼,Jean Perico Rose Brut,스파클링,None,None,None,None,None,None,None
2937,장 페리코 드미섹  ,Jean Perico Demi Sec,스파클링,None,6~8℃,None,4,None,2,None
2938,장 페리코 브뤼   ,Jean Perico Brut,스파클링,None,None,None,None,None,None,None
2939,크레망달자스 로제 '몽보르너',Cremant D'Alsace Rose 'Monchborner',스파클링,None,None,None,None,None,None,None
2940,라 삐드 무앙 드미섹,Le Puit Du Moine Demi Sec,스파클링,None,None,None,None,None,None,None
2941,웨스트카우하우 샤도네이 피노누아 스파클링,West Cape Howe Sparkling Chardonnay Pinot Noir,스파클링,None,None,None,None,None,None,None
2942,구아스띠 산타 테레사 모스카토 다스띠,Guasti Santa Teresa Moscato d'Asti,화이트,None,10~12℃,None,None,None,None,1
2943,블랙 버블 쉬라즈 스파클링,Black Bubble Shiraz Sparkling,스파클링,None,None,None,None,None,None,None
2944,보스카 아스티 스푸만테,Bosca Asti Spumante,스파클링,None,None,None,None,None,None,None
2945,뀌베 두스 어포인트 스푸만테,Cuvee Douce A Point Supumante,스파클링,None,None,None,None,None,None,None
2946,매그니피션트 와인 리슬링,The Magnificent Wine Riesling,화이트,None,None,None,None,None,None,1
2947,매그니피션트 와인 마켓 모스카토 ,The Magnificent Wine Market Moscato,화이트,None,None,None,None,None,None,1
2948,워싱턴힐즈 레이트 하비스트 리슬링,Washington Hills Late Harvest Riesling,화이트,None,None,None,None,None,None,1
2949,매그니피션트 와인 하우스 리슬링,The Magnificent Wine 'House Riesling',화이트,None,None,None,None,None,None,1
2950,매그니피션트 와인 디 오리지날스 리슬링,The Magnificent Wine The Originals Riesling,화이트,None,None,None,None,None,None,1
2951,샤토 레큐스 블랑 두,Chateau Lecusse Blanc Doux,화이트,None,6~8℃,None,5,3,5,1
2952,레파티에르 게부르츠트라미너 ,Les Faitieres Gewurztraminer,화이트,None,9~11℃,None,3,None,4,1
2953,레 파티에르 뮈스카,Les Faitieres Muscat,화이트,12.0,8~10℃,None,None,None,None,1
2954,워싱턴힐즈 레이트 하비스트 메를로,Washington Hills Late Harvest Merlot,레드,None,12~14℃,None,4,None,3,None
2955,에스피노 리제르바 샤도네이,Espino Reserva Chardonnay,화이트,None,None,None,None,None,None,1
2956,파니 사브르 부르고뉴,Fanny Sabre Bourgogne,레드,None,15~16℃,None,1,None,3,None
2957,루존 비앙코,Luzon Bianco,화이트,None,None,None,None,None,None,1
2958,비앙코 베로네세,Bianco Veronese,화이트,None,None,None,None,None,None,1
2959,뜨라스텔라 디 토스카나 비앙코,Trastella di Toscana Bianco,화이트,None,None,None,None,None,None,1
2960,도멘 드 라 부즈레 꼬뜨 드 본 레 삐에르 블랑쉬 ,Domaine De La Vougeraie Cote de Beaune Les Pierres Blanches ,레드,None,15~16℃,None,1,None,4,None
2961,도멘 페로 미노 샹볼 뮈지니 비에이유 빈느,Domaine Perrot Minot Chambolle Musigny Vieilles Vignes,레드,None,15~16℃,None,1,None,4,None
2962,라 미시온 리제르바 스페셜 샤도네이,La Mision Reserva Special Chardonnay,화이트,None,10~12℃,None,1,None,3,1
2963,도멘 장 따르디 에 피스 샹볼 뮈지니 '레 자떼스',Domaine Jean Tardy et Fils Chambolle Musigny 'Les Athets',레드,None,15~16℃,None,1,None,4,None
2964,도멘 장필립 부르고뉴 샤도네이,Domaine Jean Philippe Bourgogne Chardonnay,화이트,None,None,None,None,None,None,1
2965,코클리코 화이트,Coquelicot White,화이트,None,None,None,None,None,None,1
2966,프레라텐베르크 그랑크뤼 리슬링,Praelatenberg Grand Cru Riesling ,화이트,None,None,None,None,None,None,1
2967,도멘 알랑 미셰로 모레 쌩 드니 ,Domaine Alain Michelot Morey Saint Denis,레드,None,15~16℃,None,1,None,4,None
2968,레파티에르 뮈스카 달자스 ,Les Faitieres Muscat d'Alsace,화이트,None,None,None,None,None,None,1
2969,도멘 데 쉐죠 지브리 샹베르땡 프르미에 크뤼 '라보 쌩 자끄',Domaine Des Chezeaux Gevrey Chambertin 1er Cru 'Lavaux Saint Jacques',레드,None,15~16℃,350000,1,None,4,None
2970,웨스트 케입 하우 스틱스 걸리 샤도네이,West Cape Howe Styx Gully Chardonnay,화이트,None,None,None,None,None,None,1
2971,매그니피션트 와인 피노 그리,The Magnificent Wine Pinot Gris,화이트,None,9~11℃,None,1,None,3,1
2972,매그니피션트 와인 피쉬하우스,The Magnificent Wine Fish House,화이트,None,None,None,None,None,None,1
2973,매그니피션트 와인 하우스와인 화이트,The Magnificent wine House White,화이트,None,None,None,None,None,None,1
2974,도멘 로베르 아르노 샹볼 뮈지니 ,Domaine Robert Arnoux Chambolle Musigny,레드,None,15~16℃,None,1,None,4,None
2975,아르젠토 클라시코 말벡,Argento Classico Malbec,레드,None,None,None,None,None,None,None
2976,아르젠토 클라시코 까베르네소비뇽 ,Argento Classico Cabernet Sauvignon,레드,None,None,None,None,None,None,None
2977,상게타노 프리미티보 디 만두리아,Sangaetano Primitivo Di Manduria,레드,None,None,None,None,None,None,None
2978,몬테코코 살리시 살렌티노 로쏘,Montecoco Salice Salentino Rosso ,레드,None,None,None,None,None,None,None
2979,그랑쏠 로쏘,Gransole Rosso Venezie,레드,None,None,None,None,None,None,None
2980,로쏘 베로네세,Rosso Veronese,레드,None,None,None,None,None,None,None
2981,뜨라루나 디 토스카나,Traluna di Toscana,레드,None,None,None,None,None,None,None
2982,도멘 퐁소 샹볼 뮈지니 '뀌베 데 씨갈',Domaine Ponsot Chambolle Musigny 'Cuvee des Cigales',레드,None,15~17℃,None,1,None,3,None
2983,듀디피케 끼안티 클라시코 ,Due Di Picche Chianti Classico,레드,None,None,None,None,None,None,None
2984,에볼루또 끼안티 클라시코,Evoluto  Chianti Classico ,레드,None,None,None,None,None,None,None
2985,쎄씰 트라블레 모레이 생 드니 '트레 기라르',Cecile Tremblay Morey Saint Denis 'Tres Girard',레드,13.0,15~17℃,None,1,None,4,None
2986,에스피노 그랑뀌베 까베르네소비뇽,Espino Gran Cuvee Cabernet Sauvignon,레드,None,None,None,None,None,None,None
2987,에스피노 리제르바 피노누아,Espino Reserva Pinot Noir,레드,None,None,None,None,None,None,None
2988,에스피노 리제르바 까르미네르,Espino Reserva Carmenere,레드,None,None,None,None,None,None,None
2989,에스피노 리제르바 메를로,Espino Reserva Merlot,레드,None,None,None,None,None,None,None
2990,에스피노 리제르바 까베르네소비뇽,Espino Reserva Cabernet Sauvignon,레드,None,None,None,None,None,None,None
2991,라 미시온 리제르바 스페셜 피노누아,La Mision Reserva Special Pinot Noir,레드,None,None,None,None,None,None,None
2992,라 미시온 리제르바 스페셜 까르미네르,La Mision Reserva Special Carmenere,레드,None,None,None,None,None,None,None
2993,엔니오 오따비아니 노베센토 28,Enio Ottaviani Novecento 28,레드,None,16~18℃,None,1,None,4,None
2994,라 미시온 리제르바 스페셜 메를로,La Mision Reserva Special Merlot,레드,None,None,None,None,None,None,None
2995,라 미시온 리제르바 스페셜 까베르네소비뇽,La Mision Reserva Special Cabernet Sauvignon,레드,None,None,None,None,None,None,None
2996,아펙스 카탈리스트 레드,Apex Cellar The Catalyst Red Blend,레드,None,None,None,None,None,None,None
2997,블루 파이럿 피노 누아,Blue Pirate Pinot Noir,레드,None,16~18℃,None,1,None,3,None
2998,매그니피션트 와인 까베르네소비뇽,The Magnificent Wine Cabernet Sauvignon,레드,None,None,85000,None,None,None,None
2999,도멘 페로 미노 모레이 생 드니 '라 뤼 드 베르지',Domaine Perrot Minot Morey Saint Denis 'La Rue de Vergy',레드,None,15~17℃,None,1,None,4,None
3000,매그니피션트 와인 피노누아,The Magnificent Wine Pinot Noir,레드,None,15~17℃,None,1,None,3,None
3001,매그니피션트 와인 디 오리지날스 까베르네 소비뇽,The Magnificent Wine The Originals Cabernet Sauvignon,레드,None,None,None,None,None,None,None
3002,매그니피션트 와인 디 오리지날스 시라,The Magnificent Wine The Originals Syrah,레드,None,None,None,None,None,None,None
3003,도멘 드루앙 라호즈 쥬브레 샹베르땡 프르미에 크뤼 '라보 쌩 자끄',Domaine Drouhin Laroze Gevrey Chambertin 1er Cru 'Lavaut Saint Jacques',레드,None,15~17℃,None,1,None,3,None
3004,도멘 페로 미노 쥬브레 샹베르땡,Domaine Perrot Minot Gevrey Chambertin,레드,13.0,15~17℃,None,1,None,3,None
3005,매그니피션트 와인 마운틴 메를로  ,The Magnificent Wine Mountain Merlot ,레드,None,None,None,None,None,None,None
3006,매그니피션트 와인 '스테이크 하우스 ',The Magnificent Wine ' Steak House',레드,None,16~19℃,None,1,None,3,None
3007,매그니피션트 와인 ' 하우스와인 레드',The Magnificent Wine ' House Red ',레드,None,None,None,None,None,None,None
3008,알라카 레세르바,Alaja Reserva,레드,None,None,None,None,None,None,None
3009,라스 헤르마나스 오서,Las Hermanas Autor,레드,None,16~18℃,None,1,None,4,None
3010,라스 헤르마나스 오가닉,Las Hermanas Organic,레드,None,None,None,None,None,None,None
3011,라스 헤르마나스 호벤,Las Hermanas Joven,레드,None,None,None,None,None,None,None
3012,까스띠요 데 마다스,Castillo De Madax,레드,None,16~18℃,None,1,None,3,None
3013,웨스트 케입 하우 '투스텝' 쉬라즈,West Cape Howe 'Two Steps' Shiraz,레드,None,None,None,None,None,None,None
3014,샤토 라퐁데좀,Chateau La Font Des Ormes,레드,None,None,None,None,None,None,None
3015,코클리코 레드,Coquelicot Red,레드,None,None,None,None,None,None,None
3016,샤토 라스뚜르 시몬 데깡,Chateau Lastours Simone Descamps,레드,None,None,None,None,None,None,None
3017,샤토 라스뚜르 아르노 드 베르,Chateau Lastours Arnaud De Berre,레드,None,None,None,None,None,None,None
3018,도멘 장 필립 샹볼 뮈지니,Domaine Jean Philippe Chambolle Musigny,레드,None,15~17℃,None,1,4,3,2
3019,도멘 장 필립  알록소 꼬르동,Domaine Jean Philippe  Aloxe-Corton,레드,None,16~18℃,None,1,3,4,3
3020,도멘 쟝 필립  부르고뉴 피노누아,Domaine Jean Philippe  Bourgogne Pinot Noir ,레드,None,15~17℃,None,1,4,2,2
3021,샤토 그랑샹,Chateau Grand Champ,레드,None,None,None,None,None,None,None
3022,샤토 레큐스그랑 뀌베 프리스티지 시라 ,Chateau Lecusse Grande Cuvee Prestige Syrah,레드,None,16~18℃,None,1,None,4,None
3023,샤토 레큐스,Chateau Lecusse,레드,None,16~18℃,None,1,4,4,4
3024,마운트 릴리 소비뇽 블랑,Mount Riley Sauvignon Blanc,화이트,None,10~12℃,None,1,None,3,1
3025,샤토 라베르네드 그랑 푸조 ,Chateau Labernede Grand Poujeaux,레드,None,None,None,None,None,None,None
3026,샤토 뒤트리치 그랑 푸조 ,Chateau Dutruch Grand Poujeaux,레드,None,None,None,None,None,None,None
3027,샤또 뒤 물랭 루즈,Chateau du Moulin Rouge,레드,None,None,None,None,None,None,None
3028,샤토 피코롱,Chateau Picoron,레드,None,None,None,None,None,None,None
3029,샤토 발도르,Chateau Val D'or,레드,None,None,None,None,None,None,None
3030,샤또 피작,Chateau Figeac,레드,None,16~18℃,400000,1,3,4,4
3031,바통 앤 게스띠에 패스포트 꼬뜨 뒤 론,Barton & Guestier Passeport Cotes du Rhone,레드,None,16~18℃,45000,1,None,4,None
3032,카르멘 와인 메이커스 리저브 까르메네르 블랜드,Carmen Wine Maker's Reserve Carmenere Blend,레드,None,16~18℃,None,1,None,5,None
3033,카르멘 프리미어 1850 메를로,Carmen Premier 1850 Merlot,레드,None,16~18℃,None,1,None,4,None
3034,카르멘 프리미어 1850 소비뇽 블랑,Carmen Premier 1850 Sauvignon Blanc,화이트,None,8~10℃,None,1,None,2,1
3035,카르멘 프리미어 1850 피노 누아,Carmen Premier 1850 Pinot Noir,레드,None,15~17℃,None,2,None,3,None
3036,카르멘 프리미어 1850 까베르네 소비뇽,Carmen Premier 1850 Cabernet Sauvignon,레드,None,16~18℃,None,1,None,5,None
3037,카르멘 프리미어 1850 까르메네르,Carmen Premier 1850 Carmenere,레드,None,16~18℃,None,1,None,4,None
3038,바통 앤 게스띠에 까베르네 소비뇽,Barton & Guestier Cabernet Sauvignon,레드,None,16~18℃,None,1,None,3,None
3039,바통 앤 게스띠에 소비뇽 블랑,Barton & Guestier Sauvignon Blanc,화이트,None,8~10℃,None,1,None,3,1
3040,바통 앤 게스띠에 피노 누아,Barton & Guestier Pinot Noir,레드,None,15~17℃,None,2,None,3,None
3041,킬리카눈 킬러맨즈런 쉬라즈,Kilikanoon Killerman's Run Shiraz ,레드,15.0,16~18℃,None,None,None,None,None
3042,킬리카눈 킬러맨즈런 카버네 쇼비뇽,Kilikanoon Killerman's Run Cabernet Sauvignon,레드,14.5,16~18℃,None,None,None,None,None
3043,킬리카눈 코브넌트 쉬라즈,Kilikanoon Covenant Shiraz ,레드,15.0,16~18℃,None,None,None,None,None
3044,킬리카눈 오라클 쉬라즈,Kilikanoon Oracle Shiraz,레드,15.0,16~18℃,None,None,None,None,None
3045,킬리카눈 메들리 GSM,Kilikanoon Medley GSM,레드,14.5,16~18℃,None,None,None,None,None
3046,킬리카눈 더래키 쉬라즈,Kilikanoon The Lackey Shiraz ,레드,14.5,16~18℃,None,None,None,None,None
3047,킬리카눈 쉬라즈 R 리저브,Kilikanoon Shiraz R Reserve,레드,15.0,16~18℃,None,None,None,None,None
3048,옐로우테일 핑크 모스카토,Yellow Tail Pink Moscato,로제,7.0,6~8℃,None,4,None,3,None
3049,옐로우테일 쉬라즈 까버네,Yellow Tail Shiraz Cabernet,레드,13.5,16~18℃,None,1,None,3,None
3050,옐로우테일 상그리아,Yellow Tail Sangria,기타,11.5,6~8℃,None,4,2,2,1
3051,배비치 블랙 말보로 소비뇽블랑,Babich Black Malborough Sauvignon Blanc,화이트,None,None,None,None,None,None,1
3052,배비치 말보로 피노누아,Babich Malborough Pinot Noir,레드,13.5,16~18℃,None,None,None,None,None
3053,바비치 말보로 소비뇽블랑,Babich Malborough Sauvignon Blanc,화이트,13.5,10~12℃,None,None,None,None,1
3054,배비치 이스트코스트 피노누아,Babich East Coast Pinot Noir,레드,13.5,16~18℃,None,None,None,None,None
3055,옐로우 테일 까베르네 메를로,Yellow Tail Cabernet Merlot,레드,None,16~18℃,None,1,None,4,None
3056,상그리아 프리산떼,Sangria Frisante,기타,8.5,6~8℃,None,4,2,2,1
3057,상그리아 마르 앤 솔,Sangria Mar & Sol,기타,9.0,6~8℃,None,4,2,2,1
3058,뻬레 벤뚜라  까바 프리메르 브륏 레세르바,Pere Ventura  Cava Primer Brut Reserva,스파클링,11.5,8~10℃,None,1,2,2,1
3059,모스까또 프리산떼,Moscato Frisante,기타,9.0,6~8℃,None,5,None,None,None
3060,뮤비드로 돌체 데 뮤비드로 모스카텔,Murviedro Dulce de Murviedro Moscatel,화이트,None,6~8℃,None,5,None,2,1
3061,뮤비드로 비우라 무스캇 소비뇽 블랑,Murviedro Viura Muscat Sauvignon Blanc,화이트,None,9~11℃,None,2,None,3,1
3062,라 리저브 당루데,La Reserve d'Angludet,레드,None,16~18℃,None,1,None,4,None
3063,럭키 스타 샤르도네,Lucky Star Chardonnay,화이트,None,10~12℃,None,2,None,3,1
3064,샤또 오 리떼,Chateau Haut Litays,레드,None,16~18℃,None,1,None,4,None
3065,아뇨 로제,Agneau Rose,로제,None,12~14℃,None,2,None,3,None
3066,샤또 빠스께,Chateau Pasquet,레드,None,16~18℃,None,1,None,3,None
3067,코도르뉴 론델 골드 세미 세코,Codorniu Rondel Gold Semi Seco,스파클링,11.5,6~8℃,None,2,None,3,None
3068,코도르뉴  까바 클라시꼬 브뤼,Codorniu  Cava Clasico Brut,스파클링,11.5,6~8℃,None,1,None,3,None
3069,페냐솔 아이렌,Penasol Airen,화이트,12.0,10~12℃,None,None,None,None,1
3070,아이리스,IRIS,레드,10.5,10~12℃,None,4,None,None,None
3071,로또,Loto,레드,11.0,16~18℃,None,4,None,None,None
3072,그란 띠에라 화이트,Gran Tierra White,화이트,10.5,10~12℃,None,None,None,None,1
3073,그란 띠에라 레드,Gran Tierra Red,레드,11.0,16~18℃,None,2,None,None,None
3074,비냐 란자 화이트,Vina Lanzar White,화이트,10.5,10~12℃,None,2,None,None,1
3075,비냐 란자 레드,Vina Lanzar Red,레드,11.0,16~18℃,None,2,None,None,None
3076,비바 에스파냐 레드,Viva Espana Red,레드,11.0,16~18℃,None,None,None,None,None
3077,캄포린도 크리안자,Campo Lindo Crianza,레드,13.0,16~18℃,None,None,None,None,None
3078,라몬로케타 가르나챠,Ramon Roqueta Garnacha,레드,13.5,16~18℃,None,None,None,None,None
3079,샌드맨 포트 빈티지,Sandeman Port Vintage,주정강화,None,None,None,None,None,None,None
3080,란 리미티드 에디션,Lan Limited Edition,레드,None,None,None,None,None,None,None
3081,폰타나 프레다 라 로사 바롤로,Fontana Fredda La Rosa Barolo,레드,13.5,16~18℃,None,None,None,None,None
3082,폰타나 프레다 바레이 모스카토 다스티,Fontana  Fredda Varej Moscato d'Asti,화이트,7.0,6℃,None,None,None,None,1
3083,폰타나 프레다 르프롱드 브라케토 다퀴,Fontana Fredda Le Fronde Brachetto d'Aqui,레드,6.0,6℃,None,None,None,None,None
3084,폰타나 프레다 르프롱드 모스카토 다스티,Fontana Fredda Le Fronde Moscato d'Asti,화이트,7.0,6℃,None,None,None,None,1
3085,폰타나 프레다 바롤로,Fontana Fredda Barolo,레드,None,None,None,None,None,None,None
3086,폰타나 프레다 바롤로 리세르바,Fontana Fredda Barolo Riserva,레드,13.5,16~18℃,None,None,None,None,None
3087,폰타나 프레다 바르베라 달바,Fontana Fredda Barbera Dalba,레드,12.0,16~18℃,None,None,None,None,None
3088,몬쿠코 모스카토 다스티,Moncucco Moscato d'Asti ,화이트,5.5,6℃,45000,4,3,2,1
3089,폰타나 프레다 가비 디 가비,Fontana  Fredda Gavi di Gavi,화이트,12.5,16~18℃,None,None,None,None,1
3090,조닌 몬테풀치아노 다부르쪼,Zonin Montepulciano d'Abruzzo,레드,None,None,None,None,None,None,None
3091,조닌 삐노 그리지오,Zonin Pinot grigio ,화이트,12.0,10~12℃,None,None,None,None,1
3092,일지안지오,Il Giangio,화이트,12.5,10~12℃,None,None,None,None,1
3093,보르고 산레오 로쏘,Borgo Sanleo Rosso,레드,13.0,16~18℃,None,None,None,None,None
3094,수리야 인솔리아 샤도네이,Surya Insolia Chardonnay,화이트,12.5,10~12℃,None,1,None,3,1
3095,수리야 네로 다볼라 멜롯,Surya Nero d'Avola Merlot,레드,13.0,16~18℃,None,1,None,3,None
3096,카스텔로 델 포지오 모스카토 파비아,Castello del Poggio Moscato Pavia ,화이트,5.5,6℃,None,5,None,None,1
3097,카스텔로 델 포지오 브라케토,Castello del Poggio Brachetto,레드,7.0,6~8℃,None,5,None,None,None
3098,카스텔로 델 포지오 모스카토 다스티,Castello del Poggio Moscato d'Asti,화이트,5.5,6℃,None,5,None,None,1
3099,조닌 사쎄오,Zonin Sasseo,레드,13.5,16~18℃,None,None,None,None,None
3100,조닌 모스카토,Zonin Moscato,화이트,5.5,6℃,None,5,None,None,1
3101,조닌 프로세코,Zonin Prosecco,스파클링,11.0,6~8℃,None,1,None,None,None
3102,반피 시안도르  모스카토 다스티,Banfi Sciandor  Moscato d'Asti,화이트,None,6~8℃,None,4,2,2,1
3103,반피 벨네로,Banfi Belnero,레드,13.5,16~18℃,None,1,None,4,None
3104,반피 라 로사,Banfi La Rosa,레드,7.0,6~8℃,None,None,None,None,None
3105,반피 끼안티,Banfi Chianti ,레드,12.5,16~18℃,None,1,None,3,None
3106,반피 티아라 플래티넘 모스카토,Banfi Tiara Platinum Moscato,화이트,7.5,6~8℃,None,5,None,None,1
3107,반피 티아라 로쏘,Banfi Tiara Rosso,레드,7.0,6~8℃,None,5,None,None,None
3108,반피 끼안티 슈페리오레,Banfi Chianti Superiore,레드,12.5,16~18℃,None,None,None,None,None
3109,해피데이 프리미엄,Happy Day Premium,레드,None,None,None,None,None,None,None
3110,파미유 카스텔 멜로,Famille Castel Merlot,레드,None,None,None,None,None,None,None
3111,파미유 카스텔 미디엄 스위트 레드,Famille Castel Medium Sweet Red,레드,None,10~12℃,None,4,None,3,None
3112,파미유 카스텔 보르도,Famille Castel Bordeaux ,레드,None,16~18℃,None,1,None,3,None
3113,랑송 블랙 라벨,Lanson Black Label,레드,None,None,None,None,None,None,None
3114,랑송 노블 꾸베,Lanson Noble Cuvee,레드,None,None,None,None,None,None,None
3115,랑송 골드 라벨,Lanson Gold Label,스파클링,None,None,None,None,None,None,None
3116,조셉 드루앙  상뜨니 루즈 ,Joseph Drouhin  Santeny Rouge,레드,None,15~17℃,None,1,None,3,None
3117,조셉 드루앙  지브리 ,Joseph Drouhin  Givry,레드,None,15~18℃,None,1,3,3,2
3118,더 페어링 컬렉션 치킨 & 터키 꼬뜨 뒤 론,The Pairing Collection Chicken & Turkey ,레드,None,None,None,None,None,None,None
3119,더 페어링 컬렉션 챱스& 버거즈 보르도,The Pairing Collection Chops & Burgers Bordeaux,레드,None,None,None,None,None,None,None
3120,더 페어링 컬렉션 살몬&트라우트 보르도 블랑,The Pairing Collection Salmon & Trout Bordeaux Blanc,화이트,None,8~10℃,None,1,None,3,1
